;time_plan;line;dest;delay;request;rideID
609;2022-11-01T05:54:00+01:00;S5;S Westkreuz;0.0;2022-11-01 05:52:09;19382
608;2022-11-01T05:54:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 05:52:09;3262
610;2022-11-01T05:56:00+01:00;U5;Hönow;0.0;2022-11-01 05:55:11;12737
611;2022-11-01T05:56:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-01 05:55:11;9676
612;2022-11-01T05:56:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-01 05:55:11;321
613;2022-11-01T05:56:00+01:00;M8;Moabit, Lüneburger Str.;5.0;2022-11-01 06:01:13;3599
614;2022-11-01T05:57:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 05:55:11;1785
615;2022-11-01T05:57:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 05:55:11;21310
619;2022-11-01T05:58:00+01:00;S7;S Ahrensfelde;0.0;2022-11-01 05:58:12;20335
618;2022-11-01T05:58:00+01:00;120;Märkisches Viertel, Wilhelmsruher Damm;0.0;2022-11-01 05:58:12;13245
616;2022-11-01T05:58:00+01:00;RE4;Rathenow, Bhf;0.0;2022-11-01 05:58:12;62153
617;2022-11-01T05:58:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 05:58:12;10295
620;2022-11-01T05:59:00+01:00;120;Moabit, Seydlitzstr.;0.0;2022-11-01 05:58:12;13175
621;2022-11-01T05:59:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 05:58:12;29351
622;2022-11-01T06:00:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 05:58:12;1932
623;2022-11-01T06:00:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-01 05:58:12;10421
624;2022-11-01T06:00:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 05:58:12;27160
630;2022-11-01T06:01:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 06:01:13;3647
631;2022-11-01T06:01:00+01:00;ICE 938;Berlin Hbf;1.0;2022-11-01 06:01:13;938
629;2022-11-01T06:01:00+01:00;ICE 1001;München, Hbf;1.0;2022-11-01 06:01:13;1001
626;2022-11-01T06:01:00+01:00;S5;S Strausberg Nord;0.0;2022-11-01 06:01:13;19127
627;2022-11-01T06:01:00+01:00;M5;Moabit, Lüneburger Str.;3.0;2022-11-01 06:01:13;3203
625;2022-11-01T06:01:00+01:00;147;S Ostbahnhof via Friedrichstr.;8.0;2022-11-01 06:07:15;15764
628;2022-11-01T06:01:00+01:00;U5;Hönow;0.0;2022-11-01 06:01:13;12738
632;2022-11-01T06:02:00+01:00;S9;S Spandau;0.0;2022-11-01 06:01:13;24436
633;2022-11-01T06:03:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 06:01:13;3264
634;2022-11-01T06:03:00+01:00;S9;Flughafen BER - Terminal 1-2;0.0;2022-11-01 06:01:13;23933
635;2022-11-01T06:04:00+01:00;S5;S Westkreuz;0.0;2022-11-01 06:01:13;19862
636;2022-11-01T06:05:00+01:00;U5;Hönow;0.0;2022-11-01 06:01:13;12739
637;2022-11-01T06:06:00+01:00;RE4;Jüterbog, Bhf;5.0;2022-11-01 06:07:15;62152
638;2022-11-01T06:06:00+01:00;M8;Moabit, Lüneburger Str.;3.0;2022-11-01 06:07:15;3599
639;2022-11-01T06:07:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 06:07:15;1833
640;2022-11-01T06:07:00+01:00;S7;S Potsdam Hauptbahnhof;1.0;2022-11-01 06:07:15;95
642;2022-11-01T06:08:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;0.0;2022-11-01 06:07:15;15556
641;2022-11-01T06:08:00+01:00;S7;S Ahrensfelde;2.0;2022-11-01 06:07:15;21037
643;2022-11-01T06:08:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 06:07:15;10296
645;2022-11-01T06:09:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 06:07:15;3654
644;2022-11-01T06:09:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 06:07:15;29354
647;2022-11-01T06:10:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 06:07:15;27160
648;2022-11-01T06:10:00+01:00;U5;Hönow;0.0;2022-11-01 06:07:15;12740
646;2022-11-01T06:10:00+01:00;M10;Moabit, Lüneburger Str.;1.0;2022-11-01 06:07:15;1932
651;2022-11-01T06:11:00+01:00;RE1;Magdeburg, Hbf;0.0;2022-11-01 06:07:15;944
649;2022-11-01T06:11:00+01:00;S5;S Hoppegarten;2.0;2022-11-01 06:07:15;19670
650;2022-11-01T06:11:00+01:00;M5;Moabit, Lüneburger Str.;1.0;2022-11-01 06:07:15;3203
652;2022-11-01T06:12:00+01:00;S3;S Spandau;0.0;2022-11-01 06:07:15;14970
653;2022-11-01T06:16:00+01:00;M8;Moabit, Lüneburger Str.;2.0;2022-11-01 06:16:18;3599
654;2022-11-01T06:17:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 06:16:18;21309
655;2022-11-01T06:17:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 06:16:18;1833
656;2022-11-01T06:17:00+01:00;RJ 259;Graz Hbf;0.0;2022-11-01 06:16:18;259
657;2022-11-01T06:17:00+01:00;RB14;Flughafen BER - Terminal 1-2;0.0;2022-11-01 06:16:18;552
658;2022-11-01T06:17:00+01:00;147;U Leopoldplatz via S+U Wedding;2.0;2022-11-01 06:19:18;15714
662;2022-11-01T06:18:00+01:00;120;Märkisches Viertel, Wilhelmsruher Damm;0.0;2022-11-01 06:16:18;13246
661;2022-11-01T06:18:00+01:00;245;S+U Zoologischer Garten;1.0;2022-11-01 06:19:18;10297
660;2022-11-01T06:18:00+01:00;S7;S Ahrensfelde;1.0;2022-11-01 06:19:18;20367
659;2022-11-01T06:18:00+01:00;RE5;Finsterwalde, Bhf;0.0;2022-11-01 06:16:18;586
663;2022-11-01T06:19:00+01:00;U5;Hönow;0.0;2022-11-01 06:19:18;12742
664;2022-11-01T06:19:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 06:19:18;29353
665;2022-11-01T06:19:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 06:19:18;3654
666;2022-11-01T06:20:00+01:00;M10;Moabit, Lüneburger Str.;-1.0;2022-11-01 06:19:18;1932
667;2022-11-01T06:20:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 06:19:18;27160
668;2022-11-01T06:21:00+01:00;M5;Moabit, Lüneburger Str.;3.0;2022-11-01 06:22:19;3203
669;2022-11-01T06:21:00+01:00;S5;S Strausberg Nord;0.0;2022-11-01 06:19:18;19126
670;2022-11-01T06:21:00+01:00;RE1;Frankfurt (Oder), Bhf;5.0;2022-11-01 06:25:20;970
671;2022-11-01T06:22:00+01:00;S9;S Spandau;0.0;2022-11-01 06:22:19;24435
672;2022-11-01T06:23:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 06:22:19;3264
673;2022-11-01T06:23:00+01:00;S9;Flughafen BER - Terminal 1-2;1.0;2022-11-01 06:22:19;23932
674;2022-11-01T06:24:00+01:00;S5;S Westkreuz;1.0;2022-11-01 06:25:20;19861
675;2022-11-01T06:24:00+01:00;U5;Hönow;0.0;2022-11-01 06:22:19;12743
676;2022-11-01T06:25:00+01:00;RE2;Wittenberge, Bhf;0.0;2022-11-01 06:25:20;63961
677;2022-11-01T06:25:00+01:00;120;Moabit, Seydlitzstr.;-1.0;2022-11-01 06:25:20;13176
678;2022-11-01T06:26:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-01 06:25:20;10501
679;2022-11-01T06:26:00+01:00;M8;Moabit, Lüneburger Str.;1.0;2022-11-01 06:25:20;3599
683;2022-11-01T06:27:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 06:25:20;1833
682;2022-11-01T06:27:00+01:00;S7;S Potsdam Hauptbahnhof;1.0;2022-11-01 06:25:20;20834
681;2022-11-01T06:27:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-01 06:25:20;346
680;2022-11-01T06:27:00+01:00;120;U Paracelsus-Bad;1.0;2022-11-01 06:28:22;13263
684;2022-11-01T06:28:00+01:00;S7;S Ahrensfelde;0.0;2022-11-01 06:28:22;21036
685;2022-11-01T06:28:00+01:00;142;U Leopoldplatz via U Amrumer Str.;0.0;2022-11-01 06:28:22;15608
686;2022-11-01T06:28:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 06:28:22;10368
687;2022-11-01T06:29:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 06:28:22;3654
688;2022-11-01T06:29:00+01:00;U5;Hönow;0.0;2022-11-01 06:28:22;12744
689;2022-11-01T06:29:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 06:28:22;29354
693;2022-11-01T06:30:00+01:00;ICE 277;Basel SBB;0.0;2022-11-01 06:28:22;277
692;2022-11-01T06:30:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-01 06:28:22;1932
690;2022-11-01T06:30:00+01:00;ICE 503;München, Hbf;0.0;2022-11-01 06:28:22;503
691;2022-11-01T06:30:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 06:28:22;27160
694;2022-11-01T06:31:00+01:00;S5;S Hoppegarten;1.0;2022-11-01 06:31:23;19669
695;2022-11-01T06:31:00+01:00;147;S Ostbahnhof via Friedrichstr.;-2.0;2022-11-01 06:31:23;15765
696;2022-11-01T06:31:00+01:00;M5;Moabit, Lüneburger Str.;0.0;2022-11-01 06:31:23;3203
697;2022-11-01T06:32:00+01:00;RE2;Cottbus, Hbf;0.0;2022-11-01 06:31:23;63962
698;2022-11-01T06:32:00+01:00;RE3;Lutherstadt Wittenberg, Hbf;0.0;2022-11-01 06:31:23;375
699;2022-11-01T06:32:00+01:00;S3;S Spandau;0.0;2022-11-01 06:31:23;14969
700;2022-11-01T06:32:00+01:00;RE3;Stralsund, Hbf;0.0;2022-11-01 06:31:23;302
703;2022-11-01T06:33:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 06:31:23;3264
701;2022-11-01T06:33:00+01:00;U5;Hönow;0.0;2022-11-01 06:31:23;12745
702;2022-11-01T06:33:00+01:00;S3;S Erkner;1.0;2022-11-01 06:34:24;14455
704;2022-11-01T06:34:00+01:00;S5;S Westkreuz;1.0;2022-11-01 06:34:24;19380
705;2022-11-01T06:35:00+01:00;M10;Moabit, Lüneburger Str.;2.0;2022-11-01 06:37:27;2004
706;2022-11-01T06:35:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-01 06:34:24;9630
707;2022-11-01T06:36:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-01 06:34:24;10502
708;2022-11-01T06:36:00+01:00;M8;Moabit, Lüneburger Str.;0.0;2022-11-01 06:34:24;3599
712;2022-11-01T06:37:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 06:37:27;1833
711;2022-11-01T06:37:00+01:00;RB14;Nauen, Bhf;2.0;2022-11-01 06:37:27;518
709;2022-11-01T06:37:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;0.0;2022-11-01 06:37:27;15567
710;2022-11-01T06:37:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 06:37:27;21308
713;2022-11-01T06:38:00+01:00;147;U Leopoldplatz via S+U Wedding;2.0;2022-11-01 06:40:28;15695
714;2022-11-01T06:38:00+01:00;IC 94;Warnemünde, Bhf;0.0;2022-11-01 06:37:27;94
715;2022-11-01T06:38:00+01:00;U5;Hönow;0.0;2022-11-01 06:37:27;12746
716;2022-11-01T06:38:00+01:00;245;S+U Zoologischer Garten;2.0;2022-11-01 06:40:28;10298
717;2022-11-01T06:38:00+01:00;S7;S Ahrensfelde;1.0;2022-11-01 06:37:27;20446
718;2022-11-01T06:38:00+01:00;ICE 808;Hamburg-Altona;0.0;2022-11-01 06:37:27;808
719;2022-11-01T06:39:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 06:37:27;29353
720;2022-11-01T06:39:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 06:37:27;3654
721;2022-11-01T06:40:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 06:40:28;27160
725;2022-11-01T06:41:00+01:00;S5;S Strausberg Nord;0.0;2022-11-01 06:40:28;19125
722;2022-11-01T06:41:00+01:00;M5;Moabit, Lüneburger Str.;3.0;2022-11-01 06:43:29;3203
723;2022-11-01T06:41:00+01:00;RE1;Brandenburg, Hbf;9.0;2022-11-01 06:49:30;898
724;2022-11-01T06:41:00+01:00;M10;Moabit, Lüneburger Str.;-1.0;2022-11-01 06:40:28;1937
727;2022-11-01T06:42:00+01:00;RE5;Rostock Hbf;9.0;2022-11-01 06:49:30;117
728;2022-11-01T06:42:00+01:00;S9;S Spandau;0.0;2022-11-01 06:40:28;24434
726;2022-11-01T06:42:00+01:00;120;Moabit, Seydlitzstr.;-1.0;2022-11-01 06:40:28;13221
730;2022-11-01T06:43:00+01:00;S9;Flughafen BER - Terminal 1-2;0.0;2022-11-01 06:43:29;23931
731;2022-11-01T06:43:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 06:43:29;3264
729;2022-11-01T06:43:00+01:00;U5;Hönow;0.0;2022-11-01 06:43:29;12747
732;2022-11-01T06:44:00+01:00;S5;S Westkreuz;0.0;2022-11-01 06:43:29;19860
733;2022-11-01T06:46:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-01 06:46:29;10503
734;2022-11-01T06:46:00+01:00;M8;Moabit, Lüneburger Str.;-1.0;2022-11-01 06:46:29;3599
735;2022-11-01T06:46:00+01:00;ICE 644;Düsseldorf Hbf;0.0;2022-11-01 06:46:29;644
736;2022-11-01T06:46:00+01:00;RE7;Wünsdorf-Waldstadt, Bhf;1.0;2022-11-01 06:46:29;1107
737;2022-11-01T06:46:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 06:46:29;2005
738;2022-11-01T06:46:00+01:00;ICE 654;Bonn-Bad Godesberg;0.0;2022-11-01 06:46:29;654
743;2022-11-01T06:47:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 06:46:29;20833
742;2022-11-01T06:47:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 06:46:29;1833
741;2022-11-01T06:47:00+01:00;U5;Hönow;0.0;2022-11-01 06:46:29;12748
740;2022-11-01T06:47:00+01:00;RB10;S Südkreuz;2.0;2022-11-01 06:49:30;397
739;2022-11-01T06:47:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-01 06:46:29;13263
744;2022-11-01T06:48:00+01:00;142;U Leopoldplatz via U Amrumer Str.;1.0;2022-11-01 06:49:30;15610
745;2022-11-01T06:48:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 06:46:29;29356
746;2022-11-01T06:48:00+01:00;S7;S Ahrensfelde;1.0;2022-11-01 06:46:29;21035
747;2022-11-01T06:48:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 06:46:29;10223
748;2022-11-01T06:49:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 06:49:30;3654
749;2022-11-01T06:50:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 06:49:30;27160
753;2022-11-01T06:51:00+01:00;S5;S Hoppegarten;0.0;2022-11-01 06:49:30;19668
752;2022-11-01T06:51:00+01:00;147;S Ostbahnhof via Friedrichstr.;-2.0;2022-11-01 06:49:30;15765
751;2022-11-01T06:51:00+01:00;RE1;Eisenhüttenstadt, Bhf;0.0;2022-11-01 06:49:30;1036
750;2022-11-01T06:51:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 06:49:30;1937
754;2022-11-01T06:52:00+01:00;S3;S Spandau;0.0;2022-11-01 06:52:33;14968
755;2022-11-01T06:52:00+01:00;U5;Hönow;0.0;2022-11-01 06:52:33;12749
756;2022-11-01T06:52:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 06:52:33;1834
757;2022-11-01T06:53:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 06:52:33;3264
758;2022-11-01T06:53:00+01:00;S3;S Erkner;0.0;2022-11-01 06:52:33;14454
759;2022-11-01T06:53:00+01:00;M5;Moabit, Lüneburger Str.;-3.0;2022-11-01 06:52:33;3206
760;2022-11-01T06:54:00+01:00;S5;S Westkreuz;2.0;2022-11-01 06:55:34;19379
761;2022-11-01T06:55:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-01 06:55:34;9631
764;2022-11-01T06:56:00+01:00;245;Mitte, Robert-Koch-Platz;-2.0;2022-11-01 06:55:34;10504
762;2022-11-01T06:56:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 06:55:34;2005
763;2022-11-01T06:56:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-01 06:55:34;320
765;2022-11-01T06:57:00+01:00;U5;Hönow;0.0;2022-11-01 06:55:34;12750
766;2022-11-01T06:57:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 06:55:34;10222
767;2022-11-01T06:57:00+01:00;S7;S Potsdam Hauptbahnhof;1.0;2022-11-01 06:55:34;21307
768;2022-11-01T06:57:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;-1.0;2022-11-01 06:55:34;15567
769;2022-11-01T06:57:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 06:55:34;1834
772;2022-11-01T06:58:00+01:00;S7;S Ahrensfelde;2.0;2022-11-01 06:58:34;20445
771;2022-11-01T06:58:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 06:58:34;29355
770;2022-11-01T06:58:00+01:00;147;U Leopoldplatz via S+U Wedding;1.0;2022-11-01 06:58:34;15697
773;2022-11-01T06:59:00+01:00;RE4;Rathenow, Bhf;1.0;2022-11-01 06:58:34;62155
774;2022-11-01T06:59:00+01:00;M8;Moabit, Lüneburger Str.;2.0;2022-11-01 07:01:35;3602
775;2022-11-01T06:59:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 06:58:34;3654
776;2022-11-01T07:00:00+01:00;ICE 1152;Düsseldorf Hbf;10.0;2022-11-01 07:10:38;1152
777;2022-11-01T07:00:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 06:58:34;27160
780;2022-11-01T07:01:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;-2.0;2022-11-01 07:01:35;15741
781;2022-11-01T07:01:00+01:00;U5;Hönow;0.0;2022-11-01 07:01:35;12751
778;2022-11-01T07:01:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 07:01:35;1937
779;2022-11-01T07:01:00+01:00;S5;S Strausberg Nord;3.0;2022-11-01 07:01:35;19124
782;2022-11-01T07:02:00+01:00;M5;Moabit, Lüneburger Str.;0.0;2022-11-01 07:01:35;3206
783;2022-11-01T07:02:00+01:00;120;Moabit, Seydlitzstr.;2.0;2022-11-01 07:01:35;13221
784;2022-11-01T07:02:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:01:35;1834
785;2022-11-01T07:02:00+01:00;S9;S Spandau;0.0;2022-11-01 07:01:35;24433
786;2022-11-01T07:03:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 07:01:35;3264
787;2022-11-01T07:03:00+01:00;S9;Flughafen BER - Terminal 1-2;2.0;2022-11-01 07:01:35;23930
789;2022-11-01T07:04:00+01:00;S5;S Westkreuz;0.0;2022-11-01 07:01:35;19859
788;2022-11-01T07:04:00+01:00;ICE 936;Frankfurt (Main), Hbf;1.0;2022-11-01 07:01:35;936
790;2022-11-01T07:04:00+01:00;RE2;Wismar, Bhf;0.0;2022-11-01 07:01:35;63963
791;2022-11-01T07:05:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 07:01:35;10182
792;2022-11-01T07:06:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-01 07:01:35;2005
793;2022-11-01T07:06:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-01 07:01:35;13266
794;2022-11-01T07:06:00+01:00;IC 2070;Hamburg-Altona;0.0;2022-11-01 07:01:35;2070
795;2022-11-01T07:06:00+01:00;RE4;Jüterbog, Bhf;0.0;2022-11-01 07:01:35;62154
796;2022-11-01T07:06:00+01:00;U5;Hönow;0.0;2022-11-01 07:01:35;12752
797;2022-11-01T07:06:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-01 07:01:35;10505
798;2022-11-01T07:08:00+01:00;S7;S Ahrensfelde;2.0;2022-11-01 07:10:38;21034
799;2022-11-01T07:08:00+01:00;ICE ICE;S Ostbahnhof;54.0;2022-11-01 08:02:27;2949
801;2022-11-01T07:09:00+01:00;RE3;S Südkreuz;1.0;2022-11-01 07:10:38;380
800;2022-11-01T07:09:00+01:00;ICE 791;Frankfurt(M) Flughafen Fernbf;2.0;2022-11-01 07:10:38;791
802;2022-11-01T07:10:00+01:00;RE1;S+U Friedrichstr.;0.0;2022-11-01 07:10:38;9
803;2022-11-01T07:10:00+01:00;147;U Leopoldplatz via S+U Wedding;-2.0;2022-11-01 07:10:38;15715
804;2022-11-01T07:10:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 07:10:38;27160
805;2022-11-01T07:11:00+01:00;S5;S Hoppegarten;1.0;2022-11-01 07:10:38;19667
806;2022-11-01T07:11:00+01:00;U5;Hönow;0.0;2022-11-01 07:10:38;12753
807;2022-11-01T07:11:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 07:10:38;1937
808;2022-11-01T07:11:00+01:00;147;S Ostbahnhof via Friedrichstr.;-1.0;2022-11-01 07:10:38;15765
809;2022-11-01T07:11:00+01:00;RE1;Magdeburg, Hbf;5.0;2022-11-01 07:16:41;942
813;2022-11-01T07:12:00+01:00;S3;S Spandau;0.0;2022-11-01 07:10:38;14967
812;2022-11-01T07:12:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 07:10:38;10179
811;2022-11-01T07:12:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:10:38;1834
810;2022-11-01T07:12:00+01:00;M5;Moabit, Lüneburger Str.;-1.0;2022-11-01 07:10:38;3207
814;2022-11-01T07:13:00+01:00;S3;S Erkner;1.0;2022-11-01 07:13:39;14453
815;2022-11-01T07:13:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 07:13:39;3264
816;2022-11-01T07:14:00+01:00;S5;S Westkreuz;1.0;2022-11-01 07:13:39;19378
817;2022-11-01T07:15:00+01:00;U5;Hönow;0.0;2022-11-01 07:13:39;12754
818;2022-11-01T07:15:00+01:00;RB10;Nauen, Bhf;0.0;2022-11-01 07:13:39;375
819;2022-11-01T07:15:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-01 07:13:39;9632
820;2022-11-01T07:15:00+01:00;RE7;Dessau, Hbf;4.0;2022-11-01 07:16:41;1189
823;2022-11-01T07:16:00+01:00;M10;Moabit, Lüneburger Str.;-3.0;2022-11-01 07:16:41;2005
822;2022-11-01T07:16:00+01:00;EC 171;Prag, Hbf;0.0;2022-11-01 07:16:41;171
821;2022-11-01T07:16:00+01:00;245;Mitte, Robert-Koch-Platz;1.0;2022-11-01 07:16:41;10506
824;2022-11-01T07:17:00+01:00;RB14;Flughafen BER - Terminal 1-2;2.0;2022-11-01 07:19:42;554
825;2022-11-01T07:17:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:16:41;1834
826;2022-11-01T07:17:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;0.0;2022-11-01 07:16:41;15567
827;2022-11-01T07:17:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 07:16:41;21306
828;2022-11-01T07:18:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 07:16:41;29355
829;2022-11-01T07:18:00+01:00;RE5;Elsterwerda, Bhf;1.0;2022-11-01 07:19:42;6
830;2022-11-01T07:18:00+01:00;S7;S Ahrensfelde;0.0;2022-11-01 07:16:41;20483
833;2022-11-01T07:19:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-01 07:19:42;3654
832;2022-11-01T07:19:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 07:19:42;10183
831;2022-11-01T07:19:00+01:00;M8;Moabit, Lüneburger Str.;4.0;2022-11-01 07:22:43;3602
834;2022-11-01T07:20:00+01:00;U5;Hönow;0.0;2022-11-01 07:19:42;12755
835;2022-11-01T07:20:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-01 07:19:42;27160
836;2022-11-01T07:21:00+01:00;M10;Moabit, Lüneburger Str.;-1.0;2022-11-01 07:19:42;1937
837;2022-11-01T07:21:00+01:00;S5;S Strausberg Nord;0.0;2022-11-01 07:19:42;19123
838;2022-11-01T07:21:00+01:00;147;U Leopoldplatz via S+U Wedding;-1.0;2022-11-01 07:19:42;15698
839;2022-11-01T07:21:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;-1.0;2022-11-01 07:19:42;15741
840;2022-11-01T07:21:00+01:00;RE1;Frankfurt (Oder), Bhf;26.0;2022-11-01 07:43:58;968
841;2022-11-01T07:21:00+01:00;RB21;Golm;0.0;2022-11-01 07:19:42;625
844;2022-11-01T07:22:00+01:00;S9;S Spandau;0.0;2022-11-01 07:22:43;24432
842;2022-11-01T07:22:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:22:43;1834
843;2022-11-01T07:22:00+01:00;M5;Moabit, Lüneburger Str.;-3.0;2022-11-01 07:22:43;3207
845;2022-11-01T07:23:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-01 07:22:43;3264
846;2022-11-01T07:23:00+01:00;S9;Flughafen BER - Terminal 1-2;0.0;2022-11-01 07:22:43;23874
847;2022-11-01T07:24:00+01:00;S5;S Westkreuz;1.0;2022-11-01 07:25:44;19858
850;2022-11-01T07:25:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-01 07:25:44;10184
848;2022-11-01T07:25:00+01:00;U5;Hönow;0.0;2022-11-01 07:25:44;12756
849;2022-11-01T07:25:00+01:00;120;Moabit, Seydlitzstr.;-2.0;2022-11-01 07:25:44;13222
853;2022-11-01T07:26:00+01:00;245;Mitte, Robert-Koch-Platz;5.0;2022-11-01 07:31:47;10507
852;2022-11-01T07:26:00+01:00;120;U Paracelsus-Bad;0.0;2022-11-01 07:25:44;13266
851;2022-11-01T07:26:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-01 07:25:44;1938
854;2022-11-01T07:27:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-01 07:25:44;345
855;2022-11-01T07:27:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-01 07:25:44;20831
856;2022-11-01T07:27:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-01 07:25:44;1834
857;2022-11-01T07:28:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-01 07:28:45;29355
858;2022-11-01T07:28:00+01:00;ICE 595;Ulm Hbf;6.0;2022-11-01 07:34:53;595
