;time_plan;line;dest;delay;request;rideID
6244;2022-11-02T20:52:00+01:00;S3;S Spandau;0.0;2022-11-02 20:51:43;14900
6245;2022-11-02T20:53:00+01:00;U5;Friedrichsfelde;0.0;2022-11-02 20:51:43;12919
6246;2022-11-02T20:53:00+01:00;S3;S Erkner;0.0;2022-11-02 20:51:43;14414
6251;2022-11-02T20:54:00+01:00;NJ 471;Basel SBB;0.0;2022-11-02 20:54:45;471
6250;2022-11-02T20:54:00+01:00;142;U Leopoldplatz via U Amrumer Str.;5.0;2022-11-02 20:54:45;15621
6247;2022-11-02T20:54:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-02 20:54:45;3263
6248;2022-11-02T20:54:00+01:00;IC 60471;Basel SBB;0.0;2022-11-02 20:54:45;60471
6249;2022-11-02T20:54:00+01:00;S5;S Westkreuz;0.0;2022-11-02 20:54:45;19337
6252;2022-11-02T20:56:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-02 20:54:45;312
6253;2022-11-02T20:56:00+01:00;M8;Moabit, Lüneburger Str.;3.0;2022-11-02 20:54:45;3600
6254;2022-11-02T20:56:00+01:00;120;Märkisches Viertel, Wilhelmsruher Damm;0.0;2022-11-02 20:54:45;13252
6257;2022-11-02T20:57:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 20:54:45;1784
6258;2022-11-02T20:57:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-02 20:54:45;10308
6255;2022-11-02T20:57:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-02 20:54:45;9724
6256;2022-11-02T20:57:00+01:00;S7;S Wannsee;0.0;2022-11-02 20:54:45;21265
6259;2022-11-02T20:58:00+01:00;RE4;Rathenow, Bhf;10.0;2022-11-02 21:06:49;62183
6260;2022-11-02T20:58:00+01:00;S7;S Ahrensfelde;2.0;2022-11-02 20:54:45;20375
6261;2022-11-02T20:58:00+01:00;U5;Hönow;0.0;2022-11-02 20:54:45;12920
6262;2022-11-02T21:01:00+01:00;S5;S Strausberg, in Mahlsdorf bitte umsteigen;2.0;2022-11-02 21:03:48;19050
6263;2022-11-02T21:02:00+01:00;M5;Moabit, Lüneburger Str.;2.0;2022-11-02 21:03:48;3204
6264;2022-11-02T21:03:00+01:00;S9;Flughafen BER - Terminal 1-2;3.0;2022-11-02 21:06:49;23888
6265;2022-11-02T21:03:00+01:00;U5;Friedrichsfelde;0.0;2022-11-02 21:03:48;12921
6266;2022-11-02T21:04:00+01:00;M5;Betriebshof Lichtenberg via Mollstr.;0.0;2022-11-02 21:03:48;3308
6267;2022-11-02T21:05:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;2.0;2022-11-02 21:06:49;15755
6268;2022-11-02T21:06:00+01:00;RE4;Ludwigsfelde, Bhf;0.0;2022-11-02 21:06:49;62182
6269;2022-11-02T21:07:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 21:06:49;1775
6270;2022-11-02T21:07:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-02 21:06:49;20784
6271;2022-11-02T21:07:00+01:00;245;U Turmstr.;0.0;2022-11-02 21:06:49;10108
6272;2022-11-02T21:07:00+01:00;147;U Leopoldplatz via S+U Wedding;1.0;2022-11-02 21:06:49;15724
6273;2022-11-02T21:08:00+01:00;S7;S Ahrensfelde;3.0;2022-11-02 21:09:52;20990
6274;2022-11-02T21:08:00+01:00;U5;Hönow;0.0;2022-11-02 21:06:49;12922
6275;2022-11-02T21:08:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-02 21:06:49;3267
6276;2022-11-02T21:10:00+01:00;245;Mitte, Robert-Koch-Platz;-1.0;2022-11-02 21:09:52;10465
6277;2022-11-02T21:10:00+01:00;M10;Moabit, Lüneburger Str.;2.0;2022-11-02 21:12:54;1934
6278;2022-11-02T21:10:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 21:09:52;27178
6279;2022-11-02T21:11:00+01:00;RE1;S+U Zoologischer Garten;2.0;2022-11-02 21:12:54;915
6280;2022-11-02T21:12:00+01:00;S3;S Spandau;0.0;2022-11-02 21:12:54;14927
6281;2022-11-02T21:12:00+01:00;120;Moabit, Seydlitzstr.;0.0;2022-11-02 21:12:54;13181
6282;2022-11-02T21:13:00+01:00;S3;S Erkner;3.0;2022-11-02 21:15:55;14413
6283;2022-11-02T21:13:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-02 21:12:54;3657
6284;2022-11-02T21:13:00+01:00;U5;Frankfurter Allee;0.0;2022-11-02 21:12:54;12923
6285;2022-11-02T21:14:00+01:00;S5;S Westkreuz;2.0;2022-11-02 21:15:55;19336
6286;2022-11-02T21:14:00+01:00;142;U Leopoldplatz via U Amrumer Str.;0.0;2022-11-02 21:12:54;15621
6287;2022-11-02T21:15:00+01:00;RE7;Dessau, Hbf;6.0;2022-11-02 21:15:55;1153
6288;2022-11-02T21:15:00+01:00;RB10;Nauen, Bhf;6.0;2022-11-02 21:15:55;361
6290;2022-11-02T21:16:00+01:00;M8;Moabit, Lüneburger Str.;1.0;2022-11-02 21:15:55;3601
6289;2022-11-02T21:16:00+01:00;120;Märkisches Viertel, Wilhelmsruher Damm;0.0;2022-11-02 21:15:55;13252
6291;2022-11-02T21:17:00+01:00;RB14;Flughafen BER - Terminal 1-2;0.0;2022-11-02 21:15:55;544
6292;2022-11-02T21:17:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 21:15:55;1775
6293;2022-11-02T21:17:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-02 21:15:55;9725
6294;2022-11-02T21:17:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-02 21:15:55;10309
6295;2022-11-02T21:17:00+01:00;S7;S Westkreuz;1.0;2022-11-02 21:15:55;21263
6296;2022-11-02T21:18:00+01:00;RE5;Elsterwerda, Bhf;0.0;2022-11-02 21:15:55;52
6297;2022-11-02T21:18:00+01:00;S7;S Ahrensfelde;7.0;2022-11-02 21:15:55;20374
6298;2022-11-02T21:18:00+01:00;U5;Hönow;0.0;2022-11-02 21:15:55;12924
6302;2022-11-02T21:20:00+01:00;M10;Moabit, Lüneburger Str.;1.0;2022-11-02 21:15:55;1934
6301;2022-11-02T21:20:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 21:15:55;27178
6300;2022-11-02T21:20:00+01:00;245;Mitte, Robert-Koch-Platz;-2.0;2022-11-02 21:15:55;10408
6299;2022-11-02T21:20:00+01:00;M8;Betriebshof Marzahn;0.0;2022-11-02 21:15:55;3684
6303;2022-11-02T21:23:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;1.0;2022-11-02 21:24:59;15754
6304;2022-11-02T21:23:00+01:00;S9;Flughafen BER - Terminal 1-2;2.0;2022-11-02 21:24:59;23887
6305;2022-11-02T21:25:00+01:00;RE2;Holthusen, Bhf;5.0;2022-11-02 21:28:01;63991
6306;2022-11-02T21:27:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 21:24:59;1775
6307;2022-11-02T21:27:00+01:00;S7;S Potsdam Hauptbahnhof;2.0;2022-11-02 21:28:01;20790
6308;2022-11-02T21:27:00+01:00;245;U Turmstr.;0.0;2022-11-02 21:24:59;10109
6313;2022-11-02T21:28:00+01:00;U5;Hönow;0.0;2022-11-02 21:28:01;12925
6312;2022-11-02T21:28:00+01:00;S7;S Ahrensfelde;5.0;2022-11-02 21:31:03;20989
6310;2022-11-02T21:28:00+01:00;ICE 699;Ulm Hbf;4.0;2022-11-02 21:31:03;699
6311;2022-11-02T21:28:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-02 21:28:01;3267
6309;2022-11-02T21:28:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-02 21:28:01;299
6314;2022-11-02T21:30:00+01:00;245;Mitte, Robert-Koch-Platz;3.0;2022-11-02 21:31:03;10466
6315;2022-11-02T21:30:00+01:00;M10;Moabit, Lüneburger Str.;3.0;2022-11-02 21:31:03;1934
6316;2022-11-02T21:30:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 21:28:01;27178
6317;2022-11-02T21:31:00+01:00;ICE 840;Hannover, Hbf;27.0;2022-11-02 21:40:07;840
6318;2022-11-02T21:32:00+01:00;120;Moabit, Seydlitzstr.;-1.0;2022-11-02 21:31:03;13181
6319;2022-11-02T21:32:00+01:00;S3;S Spandau;0.0;2022-11-02 21:31:03;14926
6321;2022-11-02T21:33:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-02 21:31:03;3657
6320;2022-11-02T21:33:00+01:00;S3;S Erkner;3.0;2022-11-02 21:34:05;14405
6322;2022-11-02T21:34:00+01:00;147;U Leopoldplatz via S+U Wedding;2.0;2022-11-02 21:34:05;15726
6323;2022-11-02T21:34:00+01:00;S5;S Westkreuz;0.0;2022-11-02 21:34:05;19335
6324;2022-11-02T21:34:00+01:00;142;U Leopoldplatz via U Amrumer Str.;4.0;2022-11-02 21:37:06;15621
6325;2022-11-02T21:35:00+01:00;RE3;Schwedt, Bhf;20.0;2022-11-02 21:49:10;143
6326;2022-11-02T21:35:00+01:00;RE2;Cottbus, Hbf;39.0;2022-11-02 22:13:22;63992
6327;2022-11-02T21:35:00+01:00;RE3;Falkenberg/E., Bhf;17.0;2022-11-02 21:49:10;188
6328;2022-11-02T21:36:00+01:00;M8;Moabit, Lüneburger Str.;1.0;2022-11-02 21:37:06;3601
6329;2022-11-02T21:36:00+01:00;120;S+U Wittenau -> Bus 220;0.0;2022-11-02 21:34:05;3145
6334;2022-11-02T21:37:00+01:00;RB14;Nauen, Bhf;27.0;2022-11-02 22:04:16;507
6333;2022-11-02T21:37:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-02 21:37:06;9726
6332;2022-11-02T21:37:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-02 21:37:06;10310
6331;2022-11-02T21:37:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 21:37:06;1775
6330;2022-11-02T21:37:00+01:00;S7;S Westkreuz;0.0;2022-11-02 21:37:06;21262
6335;2022-11-02T21:38:00+01:00;ICE 502;Hamburg-Altona;0.0;2022-11-02 21:37:06;502
6336;2022-11-02T21:38:00+01:00;U5;Hönow;0.0;2022-11-02 21:37:06;12926
6337;2022-11-02T21:38:00+01:00;S7;S Ahrensfelde;5.0;2022-11-02 21:43:08;20373
6338;2022-11-02T21:40:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 21:40:07;27178
6339;2022-11-02T21:40:00+01:00;M10;Moabit, Lüneburger Str.;-1.0;2022-11-02 21:40:07;1920
6340;2022-11-02T21:40:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-02 21:40:07;10409
6342;2022-11-02T21:41:00+01:00;S5;S Strausberg, in Mahlsdorf bitte umsteigen;0.0;2022-11-02 21:40:07;19048
6341;2022-11-02T21:41:00+01:00;RE1;Genthin, Bhf;8.0;2022-11-02 21:49:10;878
6343;2022-11-02T21:42:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-02 21:40:07;29372
6344;2022-11-02T21:42:00+01:00;S9;S Spandau;0.0;2022-11-02 21:40:07;24389
6345;2022-11-02T21:42:00+01:00;M5;Moabit, Lüneburger Str.;2.0;2022-11-02 21:43:08;3205
6346;2022-11-02T21:42:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;1.0;2022-11-02 21:43:08;15578
6347;2022-11-02T21:43:00+01:00;RE5;Neubrandenburg, Bhf;1.0;2022-11-02 21:43:08;469
6348;2022-11-02T21:43:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;0.0;2022-11-02 21:43:08;15754
6349;2022-11-02T21:43:00+01:00;S9;Flughafen BER - Terminal 1-2;3.0;2022-11-02 21:46:09;23886
6350;2022-11-02T21:46:00+01:00;RE7;Wünsdorf-Waldstadt, Bhf;3.0;2022-11-02 21:46:09;1065
6353;2022-11-02T21:47:00+01:00;RB10;S Südkreuz;6.0;2022-11-02 21:52:12;380
6354;2022-11-02T21:47:00+01:00;245;U Turmstr.;0.0;2022-11-02 21:46:09;10110
6352;2022-11-02T21:47:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-02 21:46:09;20783
6351;2022-11-02T21:47:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 21:46:09;1775
6355;2022-11-02T21:48:00+01:00;U5;Hönow;0.0;2022-11-02 21:46:09;12927
6356;2022-11-02T21:48:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-02 21:46:09;3267
6357;2022-11-02T21:48:00+01:00;S7;S Ahrensfelde;8.0;2022-11-02 21:55:13;20988
6358;2022-11-02T21:50:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 21:49:10;27178
6359;2022-11-02T21:50:00+01:00;M10;Moabit, Lüneburger Str.;-1.0;2022-11-02 21:49:10;1920
6360;2022-11-02T21:50:00+01:00;245;Mitte, Robert-Koch-Platz;2.0;2022-11-02 21:52:12;10467
6361;2022-11-02T21:51:00+01:00;RE1;Frankfurt (Oder), Bhf;1.0;2022-11-02 21:52:12;117
6363;2022-11-02T21:52:00+01:00;S3;S Spandau;0.0;2022-11-02 21:52:12;14925
6362;2022-11-02T21:52:00+01:00;120;Moabit, Seydlitzstr.;-1.0;2022-11-02 21:52:12;13181
6364;2022-11-02T21:53:00+01:00;S3;S Erkner;1.0;2022-11-02 21:52:12;14412
6365;2022-11-02T21:53:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-02 21:52:12;3657
6366;2022-11-02T21:54:00+01:00;147;U Leopoldplatz via S+U Wedding;-1.0;2022-11-02 21:52:12;15726
6367;2022-11-02T21:54:00+01:00;M8;Moabit, Lüneburger Str.;5.0;2022-11-02 21:55:13;3606
6368;2022-11-02T21:54:00+01:00;S5;S Westkreuz;0.0;2022-11-02 21:52:12;19486
6369;2022-11-02T21:56:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-02 21:55:13;311
6371;2022-11-02T21:57:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-02 21:55:13;9727
6374;2022-11-02T21:57:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 21:55:13;1775
6373;2022-11-02T21:57:00+01:00;S7;S Westkreuz;0.0;2022-11-02 21:55:13;21261
6370;2022-11-02T21:57:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-02 21:55:13;10311
6372;2022-11-02T21:57:00+01:00;120;S+U Wittenau -> Bus 220;0.0;2022-11-02 21:55:13;3120
6375;2022-11-02T21:58:00+01:00;U5;Hönow;0.0;2022-11-02 21:55:13;12928
6376;2022-11-02T21:58:00+01:00;S7;S Ahrensfelde;5.0;2022-11-02 21:55:13;20372
6377;2022-11-02T21:58:00+01:00;RE4;Rathenow, Bhf;0.0;2022-11-02 21:55:13;62185
6378;2022-11-02T21:59:00+01:00;M5;Moabit, Lüneburger Str.;-4.0;2022-11-02 21:55:13;3210
6379;2022-11-02T22:00:00+01:00;245;Mitte, Robert-Koch-Platz;0.0;2022-11-02 21:55:13;10410
6380;2022-11-02T22:00:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-02 21:55:13;1920
6381;2022-11-02T22:00:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 21:55:13;27178
6382;2022-11-02T22:03:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;3.0;2022-11-02 22:04:16;15754
6385;2022-11-02T22:07:00+01:00;245;U Turmstr.;0.0;2022-11-02 22:07:18;10111
6383;2022-11-02T22:07:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 22:07:18;1775
6384;2022-11-02T22:07:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-02 22:07:18;20854
6387;2022-11-02T22:08:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-02 22:07:18;3267
6388;2022-11-02T22:08:00+01:00;U5;Hönow;0.0;2022-11-02 22:07:18;12929
6386;2022-11-02T22:08:00+01:00;S7;S Ahrensfelde;0.0;2022-11-02 22:07:18;20985
6391;2022-11-02T22:10:00+01:00;245;Mitte, Robert-Koch-Platz;5.0;2022-11-02 22:13:22;10468
6392;2022-11-02T22:10:00+01:00;120;Moabit, Seydlitzstr.;-1.0;2022-11-02 22:10:20;13183
6389;2022-11-02T22:10:00+01:00;M10;Moabit, Lüneburger Str.;0.0;2022-11-02 22:10:20;1920
6390;2022-11-02T22:10:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 22:10:20;27178
6393;2022-11-02T22:11:00+01:00;M8;Moabit, Lüneburger Str.;2.0;2022-11-02 22:13:22;3606
6394;2022-11-02T22:12:00+01:00;S3;S Spandau;0.0;2022-11-02 22:10:20;14924
6395;2022-11-02T22:13:00+01:00;S3;S Erkner;0.0;2022-11-02 22:13:22;14411
6396;2022-11-02T22:13:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-02 22:13:22;3657
6397;2022-11-02T22:14:00+01:00;S5;S Westkreuz;1.0;2022-11-02 22:13:22;19334
6398;2022-11-02T22:14:00+01:00;147;U Leopoldplatz via S+U Wedding;1.0;2022-11-02 22:13:22;15726
6399;2022-11-02T22:15:00+01:00;RE7;Bad Belzig, Bhf;4.0;2022-11-02 22:19:25;1148
6400;2022-11-02T22:15:00+01:00;RB10;Nauen, Bhf;4.0;2022-11-02 22:19:25;360
6405;2022-11-02T22:17:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 22:16:24;1775
6403;2022-11-02T22:17:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-02 22:16:24;9728
6404;2022-11-02T22:17:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-02 22:16:24;10312
6401;2022-11-02T22:17:00+01:00;S7;S Westkreuz;5.0;2022-11-02 22:22:26;21260
6402;2022-11-02T22:17:00+01:00;120;S+U Wittenau -> Bus 220;0.0;2022-11-02 22:16:24;3123
6406;2022-11-02T22:18:00+01:00;RE5;Baruth, Bhf;46.0;2022-11-02 23:01:42;553
6407;2022-11-02T22:18:00+01:00;S7;S Ahrensfelde;2.0;2022-11-02 22:19:25;20340
6408;2022-11-02T22:18:00+01:00;U5;Hönow;0.0;2022-11-02 22:16:24;12930
6409;2022-11-02T22:19:00+01:00;M5;Moabit, Lüneburger Str.;0.0;2022-11-02 22:19:25;3210
6410;2022-11-02T22:20:00+01:00;M10;Moabit, Lüneburger Str.;1.0;2022-11-02 22:19:25;1920
6411;2022-11-02T22:20:00+01:00;245;Mitte, Robert-Koch-Platz;1.0;2022-11-02 22:19:25;10411
6412;2022-11-02T22:20:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 22:19:25;27178
6413;2022-11-02T22:21:00+01:00;S5;S Strausberg, in Mahlsdorf bitte umsteigen;1.0;2022-11-02 22:22:26;19046
6416;2022-11-02T22:22:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;0.0;2022-11-02 22:22:26;15548
6414;2022-11-02T22:22:00+01:00;S9;S Spandau;5.0;2022-11-02 22:25:28;24387
6415;2022-11-02T22:22:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-02 22:22:26;29372
6417;2022-11-02T22:23:00+01:00;S9;Flughafen BER - Terminal 1-2;1.0;2022-11-02 22:22:26;23884
6418;2022-11-02T22:23:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;1.0;2022-11-02 22:22:26;15754
6419;2022-11-02T22:25:00+01:00;RE2;Wittenberge, Bhf;16.0;2022-11-02 22:40:33;63993
6420;2022-11-02T22:27:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-02 22:25:28;332
6421;2022-11-02T22:27:00+01:00;245;U Turmstr.;0.0;2022-11-02 22:25:28;10112
6422;2022-11-02T22:27:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 22:25:28;1775
6423;2022-11-02T22:27:00+01:00;S7;S Potsdam Hauptbahnhof;1.0;2022-11-02 22:25:28;20756
6425;2022-11-02T22:28:00+01:00;S7;S Ahrensfelde;0.0;2022-11-02 22:25:28;20984
6426;2022-11-02T22:28:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-02 22:25:28;3267
6424;2022-11-02T22:28:00+01:00;U5;Hönow;0.0;2022-11-02 22:25:28;12676
6427;2022-11-02T22:29:00+01:00;120;Moabit, Seydlitzstr.;1.0;2022-11-02 22:25:28;13173
6428;2022-11-02T22:29:00+01:00;IC 95;Wien Hbf;16.0;2022-11-02 22:43:35;95
6429;2022-11-02T22:30:00+01:00;245;Mitte, Robert-Koch-Platz;1.0;2022-11-02 22:25:28;10647
6430;2022-11-02T22:30:00+01:00;M10;Moabit, Lüneburger Str.;-1.0;2022-11-02 22:25:28;1920
6431;2022-11-02T22:30:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 22:25:28;27178
6432;2022-11-02T22:35:00+01:00;RE2;Cottbus, Hbf;14.0;2022-11-02 22:49:38;63994
6433;2022-11-02T22:38:00+01:00;S7;S Ahrensfelde;2.0;2022-11-02 22:40:33;20371
6436;2022-11-02T22:40:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 22:40:33;27178
6435;2022-11-02T22:40:00+01:00;M10;Moabit, Lüneburger Str.;4.0;2022-11-02 22:43:35;1920
6434;2022-11-02T22:40:00+01:00;245;Mitte, Robert-Koch-Platz;1.0;2022-11-02 22:40:33;10412
6437;2022-11-02T22:41:00+01:00;S5;S Strausberg Nord, in Mahlsdorf bitte umsteigen;1.0;2022-11-02 22:40:33;19045
6438;2022-11-02T22:42:00+01:00;RE5;Rostock Hbf;10.0;2022-11-02 22:52:39;435
6439;2022-11-02T22:42:00+01:00;S9;S Spandau;0.0;2022-11-02 22:40:33;24386
6440;2022-11-02T22:42:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;0.0;2022-11-02 22:40:33;15545
6441;2022-11-02T22:42:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-02 22:40:33;29372
6442;2022-11-02T22:43:00+01:00;RE1;Magdeburg, Hbf;19.0;2022-11-02 23:01:42;15
6443;2022-11-02T22:43:00+01:00;S9;Flughafen BER - Terminal 1-2;1.0;2022-11-02 22:43:35;23883
6444;2022-11-02T22:43:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;0.0;2022-11-02 22:43:35;15754
6445;2022-11-02T22:46:00+01:00;RE7;S Ostkreuz;6.0;2022-11-02 22:49:38;1061
6446;2022-11-02T22:47:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 22:46:37;1775
6447;2022-11-02T22:47:00+01:00;S7;S Potsdam Hauptbahnhof;3.0;2022-11-02 22:49:38;20864
6448;2022-11-02T22:48:00+01:00;U5;Hönow;0.0;2022-11-02 22:46:37;12678
6449;2022-11-02T22:48:00+01:00;S7;S Ahrensfelde;0.0;2022-11-02 22:46:37;20983
6450;2022-11-02T22:48:00+01:00;M5;Hohenschönhausen, Zingster Str.;1.0;2022-11-02 22:49:38;3267
6451;2022-11-02T22:49:00+01:00;120;Moabit, Seydlitzstr.;0.0;2022-11-02 22:49:38;1254
6452;2022-11-02T22:50:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 22:49:38;27178
6453;2022-11-02T22:50:00+01:00;M10;Moabit, Lüneburger Str.;2.0;2022-11-02 22:52:39;1920
6454;2022-11-02T22:50:00+01:00;245;Mitte, Robert-Koch-Platz;-2.0;2022-11-02 22:49:38;10648
6456;2022-11-02T22:51:00+01:00;RE1;Frankfurt (Oder), Bhf;18.0;2022-11-02 23:07:45;995
6455;2022-11-02T22:51:00+01:00;M8;Moabit, Lüneburger Str.;5.0;2022-11-02 22:55:40;3607
6457;2022-11-02T22:52:00+01:00;S3;S Spandau;0.0;2022-11-02 22:52:39;14922
6458;2022-11-02T22:53:00+01:00;S3;S Erkner;0.0;2022-11-02 22:52:39;14409
6459;2022-11-02T22:53:00+01:00;M8;Ahrensfelde/Stadtgrenze;0.0;2022-11-02 22:52:39;3657
6460;2022-11-02T22:54:00+01:00;S5;S Westkreuz;0.0;2022-11-02 22:52:39;19511
6461;2022-11-02T22:54:00+01:00;147;U Leopoldplatz via S+U Wedding;1.0;2022-11-02 22:52:39;15726
6466;2022-11-02T22:57:00+01:00;FEX;Flughafen BER - Terminal 1-2;0.0;2022-11-02 22:55:40;323
6467;2022-11-02T22:57:00+01:00;245;S+U Zoologischer Garten;0.0;2022-11-02 22:55:40;10314
6465;2022-11-02T22:57:00+01:00;123;Saatwinkler Damm/Mäckeritzwiesen;0.0;2022-11-02 22:55:40;9730
6463;2022-11-02T22:57:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 22:55:40;1775
6462;2022-11-02T22:57:00+01:00;120;S+U Wittenau -> Bus 220;0.0;2022-11-02 22:55:40;3133
6464;2022-11-02T22:57:00+01:00;S7;S Grunewald;0.0;2022-11-02 22:55:40;21259
6468;2022-11-02T22:58:00+01:00;S7;S Ahrensfelde;1.0;2022-11-02 22:58:41;20481
6469;2022-11-02T22:58:00+01:00;U5;Hönow;0.0;2022-11-02 22:58:41;12931
6470;2022-11-02T22:59:00+01:00;ICE 948;Köln, Hbf;13.0;2022-11-02 23:07:45;948
6471;2022-11-02T22:59:00+01:00;M5;Moabit, Lüneburger Str.;2.0;2022-11-02 23:01:42;3210
6473;2022-11-02T23:00:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 22:58:41;27178
6472;2022-11-02T23:00:00+01:00;M10;Moabit, Lüneburger Str.;-2.0;2022-11-02 22:58:41;1920
6474;2022-11-02T23:00:00+01:00;245;Mitte, Invalidenpark;0.0;2022-11-02 22:58:41;10413
6475;2022-11-02T23:01:00+01:00;S5;S Strausberg Nord, in Mahlsdorf bitte umsteigen;0.0;2022-11-02 23:01:42;19042
6478;2022-11-02T23:02:00+01:00;M85;S Lichterfelde Süd via Hindenburgdamm;0.0;2022-11-02 23:01:42;29372
6477;2022-11-02T23:02:00+01:00;142;S Ostbahnhof via U Rosenthaler Platz;0.0;2022-11-02 23:01:42;15545
6476;2022-11-02T23:02:00+01:00;S9;S Spandau;0.0;2022-11-02 23:01:42;24385
6479;2022-11-02T23:03:00+01:00;147;U Märkisches Museum via S+U Friedrichstr.;0.0;2022-11-02 23:01:42;15754
6480;2022-11-02T23:03:00+01:00;S9;Flughafen BER - Terminal 1-2;1.0;2022-11-02 23:04:44;23882
6481;2022-11-02T23:07:00+01:00;S7;S Potsdam Hauptbahnhof;0.0;2022-11-02 23:07:45;20704
6482;2022-11-02T23:07:00+01:00;M10;S+U Warschauer Str.;0.0;2022-11-02 23:07:45;1775
6483;2022-11-02T23:08:00+01:00;U5;Hönow;0.0;2022-11-02 23:07:45;12932
6484;2022-11-02T23:08:00+01:00;M5;Hohenschönhausen, Zingster Str.;0.0;2022-11-02 23:07:45;3267
6485;2022-11-02T23:08:00+01:00;S7;S Ahrensfelde;0.0;2022-11-02 23:07:45;20982
6486;2022-11-02T23:08:00+01:00;RE4;Stendal, Hbf;2.0;2022-11-02 23:07:45;62187
6487;2022-11-02T23:09:00+01:00;120;Moabit, Seydlitzstr.;2.0;2022-11-02 23:07:45;1259
6490;2022-11-02T23:10:00+01:00;M10;Moabit, Lüneburger Str.;1.0;2022-11-02 23:07:45;1920
6488;2022-11-02T23:10:00+01:00;M41;Sonnenallee/Baumschulenstr.;0.0;2022-11-02 23:07:45;27178
